# SPDX-License-Identifier: MIT
entry	proposed_name	batch	status	provider	license	confidence	name_status	concrete_project_source	instruction_bytes	instruction_sha256	callers	callees	evidence
0x58F4	touch_sub_58f4	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	58	4d0fb047947fa77c14232206661d071ab908027ca1b1ea58b571e921569c8b15	0x59C4,0x5A00,0x5A20,0x5A50		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5974	touch_sub_5974	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	48	cbd3a9c41a0cf160f7a5b575f7d39cfd0e50a6acbc5f680a318b5a155240c08a	0x5A50		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x59A8	touch_sub_59a8	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	22	aadf0c1f880872ec675b3b2ef2cf8c5949bf577678585f172e7f3225c86f64af	0x5A50		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x59C4	touch_sub_59c4	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	40	00608f73dbd6cebaab852b754fc9b15d20673411d188209d5de7fc66746b7650	0x5A50	0x58F4	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5A00	touch_sub_5a00	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	20	a8feabbc230d42d4f6130efb6d2f3fdaccf354b2968d2c01a43f9354416c3a65	0x5A50	0x58F4	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5A20	touch_sub_5a20	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	32	87c90c6fccc8b1a732773938d6a3bda4fc1f6b0e6696aaa03ad290f741211af3	0x5A50	0x58F4	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5A50	touch_sub_5a50	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	180	39fce21dfafb0c7897186835dda1c574712fcc73672c9ed3aec53c20a6686303	0x14B0,0x1510	0x1192,0x119A,0x58F4,0x5974,0x59A8,0x59C4,0x5A00,0x5A20,0x772C	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5B28	touch_sub_5b28	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	52	954a66d658b678d166a0915d777d8ca5e5e8fc1c188fc81faafcae5ab9d5b90e	0x5BE4		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5B64	touch_sub_5b64	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	32	d4986aa95d320e707b911f081eb3237dd64e1c03f05f00ecf9dac6c8232b2660	0x5BE4		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5B84	touch_sub_5b84	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	58	430593a5b307bca1d4e239879bc208cf7f09e3feddfaac01da19e9fefe6fb2b5	0x5BE4		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5BBE	touch_sub_5bbe	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	36	6cf558f6ba5da5d9bb2f348bfc3e91838df206b5862cbdd9ece652a2aa42f454	0x5BE4		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5BE4	touch_sub_5be4	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	174	0af5183384c1ae4eff359f651a41e2a32e12561dc1587b269f96778745cedc96	0x1238	0x5B28,0x5B64,0x5B84,0x5BBE	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5CA0	touch_sub_5ca0	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	40	24f2bbd5b9cb4a98307bea39d7d2abb5f4194360b91fed8a4c6f688b5a640c3d	0x1944		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5CD0	touch_sub_5cd0	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	396	397fa8d2bbcc3c9cbe33fdc00330571f489b963538fd0da09ae438603fb3d0cd	0x3D64		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5F18	touch_sub_5f18	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	56	07627776d2bc275029e974a40d0944d6b87502cfea118880b8d60d6c3fa97cc7	0x5F50		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5F50	touch_sub_5f50	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	30	c7729e5dfb38b7391112b5eeeb9e0a8b0fc0d2ad0bc2e1e9b53b353b401e5e49	0x6448	0x5F18	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5F6E	touch_sub_5f6e	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	56	ba8eabab79e5f3cf46e4b9b7bd76456a262ed1ff7d3780885a747f9eb6e1b434	0x5FA6		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5FA6	touch_sub_5fa6	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	48	e3bd934582667c74ed28fa5a43ce49d2a70802d22b01b6f01ff19994fa474ce9	0x64FC	0x5F6E	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5FD6	touch_sub_5fd6	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	16	ec65352149705e5d99247c6304f60772bc6feacccd2c020952f45b32e2c531b1	0x5FE6		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x5FE6	touch_sub_5fe6	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	48	a138965686502bfecef80f1c8972059b8ea8379e3ea2f23ffd3ad471f749284b	0x64FC	0x5FD6	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6016	touch_sub_6016	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	44	1fdc6e20657ebf1efbbf7423c354904526f55af9f31d09ad5cd700d69ecdb993	0x6044,0x60C4,0x6210,0x62B8,0x6448		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6044	touch_sub_6044	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	120	a6007b1cc6684384e762beb4b8eb90a9888dd3675abc343dc44cbf30a91b1198	0x680C	0x6016	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x60C4	touch_sub_60c4	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	302	ac0f53cb6f1861abde686780473a284d4b7111fc1396ef357e0fe40990f46b01	0x680C	0x6016	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6210	touch_sub_6210	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	152	5c8851a6ef498630180a8cd8be237f8f5f937e39a0b96040e1933ec00d942cc0	0x62B8	0x6016	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x62B8	touch_sub_62b8	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	364	234ef42883fba8d5e7e25c1658ddf6a10d3e75ae871b3b1d77850b42665b197e	0x680C	0x6016,0x6210	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6448	touch_sub_6448	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	176	07ad8a07aab3d08bd0a575d97e3c01648bbe24324706ff2dd55664335041dd7d	0x680C	0x5F50,0x6016	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x64FC	touch_sub_64fc	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	244	e6d79ded54b22148ac1dfa1bcba220441ef1b2156fdb459ef1beaa30a91e6ef5	0x680C	0x1192,0x119A,0x5FA6,0x5FE6	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x680C	touch_sub_680c	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	276	96573e6cbe0218cd9c079700f977c510894c48114babf0cf05e8c17ee9711ac8	0x0324	0x6044,0x60C4,0x62B8,0x6448,0x64FC	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6938	touch_sub_6938	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	6	11bb59ded7ced70e8b2d9366d7b5ad8c67fa6722b98f2e67909f8fa86ed19ed3	0x6C44,0x6C9C		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6944	touch_sub_6944	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	46	90fd17f92b253fcfa0015fed9d150f86cfc0d81206ba06c4dc7dcddeb2b915f1	0x6980,0x6C9C		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6980	touch_sub_6980	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	204	0ea6926ab66f6b05b73a6914c3a6342899586666cc1b0ef9d4c18ae69f3cba0a	0x12D0	0x1180,0x1192,0x119A,0x6944,0x73C0	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6A90	touch_sub_6a90	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	46	7791350b7898ceff802c6673b4599f55d78d220ff430dc8dc7722a0102720c0f	0x2AD8		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6ADC	touch_sub_6adc	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	36	166b239c35f6bde04960673c8cb2e914b6ba619f7330532a572eff72411ffa35	0x2AD8		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6B18	touch_sub_6b18	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	218	6d62d61ff7504fd2e3f182aabffe143b149d3f75a41c10a0185b73b63c3fff94	0x2AD8	0x73C0	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6C34	touch_sub_6c34	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	10	02427173a5483a3721c6b639b94143fce8a625374911f3172b8b692df0e12acd	0x6C44,0x6C9C		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6C44	touch_sub_6c44	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	74	12dc0217a775b0b09dc835a771e22af7d262fada2788eea84b0114a8c3355947	0x12AC,0x12D0	0x6938,0x6C34	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6C9C	touch_sub_6c9c	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	50	16c515c07cf03bad811f057cd3c5fa31ca72d3a5ed28697483f94f337e08b0ad	0x1374,0x13F8	0x6938,0x6944,0x6C34	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6CD4	touch_sub_6cd4	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	56	9987247258e2c5134c81506931705c4cd7f04e02c6f836037a26c5ccacdccc66	0x11D0		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6D1C	touch_sub_6d1c	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	142	898711d12d0ffc463489b177b8909ba9704fbe38352325db7bce89299bb6dc52	0x11D0		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6DBC	touch_sub_6dbc	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	62	a186f5c93f6afc410cb3028b4d195f941f27f37b0c1ccc75b2ece22f1c69c0fb	0x1228		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6E04	touch_sub_6e04	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	56	9fc9768cae104554d2fca1cde869fe364ca00cb5712305407815697b857b1cf4	0x11D0		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6E48	touch_sub_6e48	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	56	49b586757598204be557441c32c6fc0af882a5142ea6e5db87ae75afb80fd14e	0x11D0		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x6E88	touch_sub_6e88	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	44	7a92cadfe2d24fe97c12651427d589de2ee2548b59109b96a3e1efd8e7716822	0x12D0		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x7024	touch_sub_7024	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	14	ea5dc16e63fcc13363c2c5e46bb7625701840a0842b3f6e648f11e5e8c2af831	0x3308	0x1180	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x7038	touch_sub_7038	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	2	575fc8fa9e92ffe7d57a6aef6f1168f39da04f07d6bcd5b5e17883bff7b33165	0x135E		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x70B0	touch_sub_70b0	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	144	ff9bbe83f7bf4d7e8c13f6db34eb34c60f3ffcb40791f1f20401992ea4228fc7	0x09A4,0x1334		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x7144	touch_sub_7144	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	210	8d9c95964ca38b717928c098b5a439f269ff1108d60c9af6f346bf28f300a882	0x7228,0x728C		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x7228	touch_sub_7228	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	90	b01d631526cd0713fcad4ce2ebc3afd9df8444d85e74be8e13965377e729b83b	0x09B4	0x1192,0x119A,0x7074,0x7144	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x728C	touch_sub_728c	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	100	bdd452274bebdce4e4477d1037ffefbf459b1e43c75d11423726434bc174ab18	0x09B4	0x1192,0x119A,0x7088,0x7144	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x72F4	touch_sub_72f4	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	36	906e1fce8eaafa95081f67c2d866c8c796259e3f616c492a42d4e2e5b2ab94fd			0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x7320	touch_sub_7320	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	20	840421b206ab4311a51771ed1814d0d1524ea460f0ebcc93a27ec718dd0a2dbe	0x7350		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x7338	touch_sub_7338	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	18	62a12c998cd10c3f340edeb68c643e6ef6590288cd19bc6dc65eeeca469bc2c4	0x7350		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x7350	touch_sub_7350	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	70	922d6cde0f9ca45972dd69c5c5f8d10cb87f3ea517176b413e88656b4983fbae	0x0338	0x7320,0x7338	0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x73A8	touch_sub_73a8	cat2_pdl	typed_upstream_provider_candidate	Infineon mtb-pdl-cat2 candidate cluster	Apache-2.0	medium	typed_batch_only	false	18	b88dd21f71847063c4d508a5bece3857cdbdb019d445b6830eaf825d57efc5f3	0x0338		0x58F0 <= entry < 0x73C0 inside SROM/GPIO/clock/SCB/system PDL cluster
0x76AC	exit_wrapper	runtime	exact_runtime_abi_candidate	selected ARM EABI/C runtime	LicenseRef-Upstream-Toolchain-Runtime	high	exact_runtime_abi_candidate	false	54	ab2206cf48496db6951d4b2730a1dfa8eebc18742f9fc7851b52810062891f63	0x0164	0x7740	runtime ABI behavior; optional fini hook then non-returning _exit
0x76E4	__libc_init_array	runtime	exact_runtime_abi_candidate	selected ARM EABI/C runtime	LicenseRef-Upstream-Toolchain-Runtime	high	exact_runtime_abi_candidate	false	56	af3f65a359e82cdfb692ebd2ae063f2a27b25dd3d90365d05624aaa7d319ef27	0x0164	0x7744	walks preinit/init arrays through indirect calls
0x7740	_exit_halt	runtime	exact_runtime_abi_candidate	selected ARM EABI/C runtime	LicenseRef-Upstream-Toolchain-Runtime	high	exact_runtime_abi_candidate	false	2	575fc8fa9e92ffe7d57a6aef6f1168f39da04f07d6bcd5b5e17883bff7b33165	0x76AC		exact non-returning self-loop
0x7744	runtime_init_stub	runtime	exact_runtime_abi_candidate	selected ARM EABI/C runtime	LicenseRef-Upstream-Toolchain-Runtime	high	exact_runtime_abi_candidate	false	12	2034bae0c12b24c25cc89225f45f5e09ac7564f739f03f71b96fc5e1aecc0000	0x76E4		callee-saved-register-preserving empty startup stub
