caller_entry,caller_name,callsite,callee_entry,callee_name,reference_type
0x000fcf20,"nrf_dfu_validation_postvalidate_impl",0x000fcfb4,0x000fb9b0,"nrf_dfu_settings_progress_reset","UNCONDITIONAL_CALL"
0x000fcf20,"nrf_dfu_validation_postvalidate_impl",0x000fcfc8,0x000fb9b0,"nrf_dfu_settings_progress_reset","UNCONDITIONAL_CALL"
0x000fcf20,"nrf_dfu_validation_postvalidate_impl",0x000fcfda,0x000fa65c,"crc32_compute","UNCONDITIONAL_CALL"
0x000fcff0,"postvalidate",0x000fd006,0x000f846a,"armcc_memclr","UNCONDITIONAL_CALL"
0x000fcff0,"postvalidate",0x000fd00e,0x000f846a,"armcc_memclr","UNCONDITIONAL_CALL"
0x000fcff0,"postvalidate",0x000fd03e,0x000fad38,"is_major_softdevice_update","UNCONDITIONAL_CALL"
0x000fcff0,"postvalidate",0x000fd056,0x000fa40c,"boot_validation_extract","UNCONDITIONAL_CALL"
0x000fcff0,"postvalidate",0x000fd074,0x000fa40c,"boot_validation_extract","UNCONDITIONAL_CALL"
0x000fcff0,"postvalidate",0x000fd08c,0x000fad38,"is_major_softdevice_update","UNCONDITIONAL_CALL"
0x000fcff0,"postvalidate",0x000fd096,0x000fb518,"nrf_dfu_bank_invalidate","UNCONDITIONAL_CALL"
0x000fcff0,"postvalidate",0x000fd0a0,0x000f841a,"memmove","UNCONDITIONAL_CALL"
0x000fcff0,"postvalidate",0x000fd0cc,0x000f841a,"memmove","UNCONDITIONAL_CALL"
0x000fd0f0,"queue_free",0x000fd0f6,0x000fae44,"nrf_atfifo_item_free","UNCONDITIONAL_CALL"
0x000fd104,"queue_process",0x000fd11a,0x000fae5a,"nrf_atfifo_item_get","UNCONDITIONAL_CALL"
0x000fd104,"queue_process",0x000fd16e,0x000faa66,"event_send","UNCONDITIONAL_CALL"
0x000fd104,"queue_process",0x000fd17a,0x000fd0f0,"queue_free","UNCONDITIONAL_CALL"
0x000fd104,"queue_process",0x000fd18c,0x000fbf90,"nrf_fstorage_sys_evt_handler","UNCONDITIONAL_CALL"
0x000fd1a0,"queue_start",0x000fd1a6,0x000fae8c,"nrf_atomic_u32_fetch_or","UNCONDITIONAL_CALL"
0x000fd1a0,"queue_start",0x000fd1b8,0x000fd104,"queue_process","UNCONDITIONAL_CALL"
0x000fd1c4,"nrf_fstorage_nvmc_read",0x000fd1ca,0x000f841a,"memmove","UNCONDITIONAL_CALL"
0x000fd1d2,"nrf_fstorage_sd_read",0x000fd1d8,0x000f841a,"memmove","UNCONDITIONAL_CALL"
0x000fd1e0,"read_raw_value",0x000fd20a,0x000fce4c,"pb_read","UNCONDITIONAL_CALL"
0x000fd1e0,"read_raw_value",0x000fd23a,0x000fce4c,"pb_read","UNCONDITIONAL_CALL"
0x000fd242,"response_crc_add",0x000fd24e,0x000fd6d0,"uint32_encode","UNCONDITIONAL_CALL"
0x000fd242,"response_crc_add",0x000fd25a,0x000fd6d0,"uint32_encode","UNCONDITIONAL_CALL"
0x000fd2a0,"nrf_bootloader_sd_activate",0x000fd2a2,0x000fbb00,"nrf_dfu_softdevice_start_address","UNCONDITIONAL_CALL"
0x000fd2a0,"nrf_bootloader_sd_activate",0x000fd2da,0x000fac3c,"image_copy","UNCONDITIONAL_CALL"
0x000fd2a0,"nrf_bootloader_sd_activate",0x000fd2e6,0x000fbae0,"nrf_dfu_settings_write_and_backup","UNCONDITIONAL_CALL"
0x000fd338,"sd_req_ok",0x000fd364,0x000fd2f4,"sd_req_check","UNCONDITIONAL_CALL"
0x000fd338,"sd_req_ok",0x000fd382,0x000fd2f4,"sd_req_check","UNCONDITIONAL_CALL"
0x000fd3a0,"sdh_request_observer_notify",0x000fd3a8,0x000fc394,"nrf_section_iter_init","UNCONDITIONAL_CALL"
0x000fd3a0,"sdh_request_observer_notify",0x000fd3bc,0x000fc3c2,"nrf_section_iter_next","UNCONDITIONAL_CALL"
0x000fd3d0,"sdh_state_observer_notify",0x000fd3d8,0x000fc394,"nrf_section_iter_init","UNCONDITIONAL_CALL"
0x000fd3d0,"sdh_state_observer_notify",0x000fd3ea,0x000fc3c2,"nrf_section_iter_next","UNCONDITIONAL_CALL"
0x000fd3fc,"settings_backup",0x000fd404,0x000fd41a,"settings_write","UNCONDITIONAL_CALL"
0x000fd410,"settings_crc_get",0x000fd416,0x000fa65c,"crc32_compute","UNCONDITIONAL_CALL"
0x000fd41a,"settings_write",0x000fd42c,0x000f848e,"memcmp","UNCONDITIONAL_CALL"
0x000fd41a,"settings_write",0x000fd438,0x000fb6cc,"nrf_dfu_flash_erase","UNCONDITIONAL_CALL"
0x000fd41a,"settings_write",0x000fd452,0x000f841a,"memmove","UNCONDITIONAL_CALL"
0x000fd41a,"settings_write",0x000fd45e,0x000fb6f8,"nrf_dfu_flash_store","UNCONDITIONAL_CALL"
0x000fd46c,"softdevice_evt_irq_disable",0x000fd470,0x000f9c64,"__sd_nvic_app_accessible_irq","UNCONDITIONAL_CALL"
0x000fd46c,"softdevice_evt_irq_disable",0x000fd492,0x000f9dc4,"app_error_handler_bare","UNCONDITIONAL_CALL"
0x000fd4ac,"softdevices_evt_irq_enable",0x000fd4b0,0x000f9c64,"__sd_nvic_app_accessible_irq","UNCONDITIONAL_CALL"
0x000fd4ac,"softdevices_evt_irq_enable",0x000fd4ee,0x000f9dc4,"app_error_handler_bare","UNCONDITIONAL_CALL"
0x000fd504,"stored_init_cmd_decode",0x000fd510,0x000fcddc,"pb_istream_from_buffer","UNCONDITIONAL_CALL"
0x000fd504,"stored_init_cmd_decode",0x000fd53a,0x000f846a,"armcc_memclr","UNCONDITIONAL_CALL"
0x000fd504,"stored_init_cmd_decode",0x000fd548,0x000fc8ec,"pb_decode","UNCONDITIONAL_CALL"
0x000fd504,"stored_init_cmd_decode",0x000fd574,0x000fcddc,"pb_istream_from_buffer","UNCONDITIONAL_CALL"
0x000fd504,"stored_init_cmd_decode",0x000fd588,0x000f846a,"armcc_memclr","UNCONDITIONAL_CALL"
0x000fd504,"stored_init_cmd_decode",0x000fd592,0x000fc8ec,"pb_decode","UNCONDITIONAL_CALL"
0x000fd5cc,"timer_activate",0x000fd606,0x000fd8b0,"nrfx_coredep_delay_machine_code_dfu_timers","COMPUTED_CALL"
0x000fd5cc,"timer_activate",0x000fd612,0x000fc114,"nrf_rtc_event_clear","UNCONDITIONAL_CALL"
0x000fd62c,"timer_init",0x000fd64e,0x000fc114,"nrf_rtc_event_clear","UNCONDITIONAL_CALL"
0x000fd62c,"timer_init",0x000fd658,0x000fc114,"nrf_rtc_event_clear","UNCONDITIONAL_CALL"
0x000fd62c,"timer_init",0x000fd662,0x000fc114,"nrf_rtc_event_clear","UNCONDITIONAL_CALL"
0x000fd6a0,"timer_start",0x000fd6a8,0x000fd62c,"timer_init","UNCONDITIONAL_CALL"
0x000fd6a0,"timer_start",0x000fd6b6,0x000fd5cc,"timer_activate","UNCONDITIONAL_CALL"
0x000fd6e4,"nrf_fstorage_nvmc_uninit",0x000fd6e8,0x000fae86,"nrf_atomic_flag_clear","UNCONDITIONAL_CALL"
0x000fd6f4,"nrf_fstorage_sd_uninit",0x000fd6fa,0x000f846a,"armcc_memclr","UNCONDITIONAL_CALL"
0x000fd6f4,"nrf_fstorage_sd_uninit",0x000fd702,0x000fadf8,"nrf_atfifo_clear","UNCONDITIONAL_CALL"
0x000fd78c,"wdt_feed",0x000fd78e,0x000fc440,"nrf_wdt_started","UNCONDITIONAL_CALL"
0x000fd7d4,"nrf_fstorage_nvmc_write",0x000fd7e4,0x000fae8c,"nrf_atomic_u32_fetch_or","UNCONDITIONAL_CALL"
0x000fd7d4,"nrf_fstorage_nvmc_write",0x000fd7f6,0x000fc0d0,"nrf_nvmc_write_words","UNCONDITIONAL_CALL"
0x000fd7d4,"nrf_fstorage_nvmc_write",0x000fd7fc,0x000fae86,"nrf_atomic_flag_clear","UNCONDITIONAL_CALL"
0x000fd7d4,"nrf_fstorage_nvmc_write",0x000fd80c,0x000faa30,"nrf_fstorage_nvmc_event_send","UNCONDITIONAL_CALL"
0x000fd818,"nrf_fstorage_sd_write",0x000fd82e,0x000fae2e,"nrf_atfifo_item_alloc","UNCONDITIONAL_CALL"
0x000fd818,"nrf_fstorage_sd_write",0x000fd838,0x000f846a,"armcc_memclr","UNCONDITIONAL_CALL"
0x000fd818,"nrf_fstorage_sd_write",0x000fd850,0x000fae70,"nrf_atfifo_item_put","UNCONDITIONAL_CALL"
0x000fd818,"nrf_fstorage_sd_write",0x000fd854,0x000fd1a0,"queue_start","UNCONDITIONAL_CALL"
