r1_entry,r1_name,rank,reference_entry,reference_name,similarity,significance,r1_self_significance,reference_self_significance
0x000f9648,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1",6,0x000fab7c,"advertising_start",0.139027870,-2.303321655,91.073996518,44.368347526
0x000f9648,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1",7,0x000f987c,"nrf_dfu_set_adv_name_on_sys_evt",0.143094754,-2.904555354,91.073996518,34.690293882
0x000f9648,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1",8,0x000fc3d4,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",0.127165649,-3.252506071,91.073996518,28.391102178
0x000f9648,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1",9,0x000f8b44,"erase",0.128275476,-3.627563655,91.073996518,41.112571844
0x000f9648,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1",10,0x000f8e40,"nrf_crypto_backend_secp256r1_public_key_from_raw",0.131204508,-3.693280080,91.073996518,13.689627138
0x000f9648,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1",11,0x000f8ed8,"hash_result_get",0.134553650,-3.841609942,91.073996518,38.446979493
0x000f9648,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1",12,0x000f8b90,"write",0.126985307,-3.861827302,91.073996518,41.829482488
0x000f95fc,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",1,0x000fc3d4,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",0.528584973,13.435680794,26.709230832,28.391102178
0x000f95fc,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",2,0x000f9584,"nrf_crypto_internal_ecc_key_output_prepare",0.235718585,3.846023940,26.709230832,23.342888392
0x000f95fc,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",3,0x000f985c,"nrf_dfu_set_adv_name_handler",0.250444500,3.064107086,26.709230832,19.648848308
0x000f95fc,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",4,0x000f9658,"nrf_crypto_hash_init",0.194836752,2.799714421,26.709230832,31.379879909
0x000f95fc,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",5,0x000fb92c,"nrf_dfu_settings_adv_name_write",0.158268089,2.375709813,26.709230832,29.795569392
0x000f95fc,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",6,0x000fc658,"nrf_cc310_bl_hash_sha256_init",0.201880680,1.898344619,26.709230832,20.628690448
0x000f95fc,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",7,0x000f8518,"nrf_atfifo_init",0.183953273,1.704425734,26.709230832,40.348585297
0x000f95fc,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",8,0x000fa1e4,"buf_read",0.151378273,1.439973996,26.709230832,32.420387120
0x000f95fc,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",9,0x000fbea8,"nrf_dfu_validation_init_cmd_create",0.138523513,1.432705118,26.709230832,25.968053209
0x000f95fc,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",10,0x000fc5ac,"set_digest_in_hw_sha256",0.155756133,1.350456905,26.709230832,14.698052713
0x000f95fc,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",11,0x000fc5e4,"read_digest_in_hw_sha256",0.123179541,1.350456905,26.709230832,19.901186018
0x000f95fc,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",12,0x000f8be0,"nrf_section_iter_init",0.142243735,1.322931062,26.709230832,21.981283081
0x000f9670,"nrf_cc310_bl_hash_sha256_finalize",1,0x000fc730,"nrf_cc310_bl_hash_sha256_finalize",0.840561659,53.144153226,68.607328076,63.584595672
0x000f9670,"nrf_cc310_bl_hash_sha256_finalize",2,0x000fa97e,"pb_dec_submessage",0.161103150,-0.486442797,68.607328076,42.615906139
0x000f9670,"nrf_cc310_bl_hash_sha256_finalize",3,0x000f9484,"nrf_sdh_ble_enable",0.218103081,-0.577929363,68.607328076,17.384406865
0x000f9670,"nrf_cc310_bl_hash_sha256_finalize",4,0x000fce84,"CRYS_COMMON_ReverseMemcpy32",0.163484236,-1.698854443,68.607328076,43.234176672
0x000f9670,"nrf_cc310_bl_hash_sha256_finalize",5,0x000fa1e4,"buf_read",0.148007453,-2.131734744,68.607328076,32.420387120
0x000f9670,"nrf_cc310_bl_hash_sha256_finalize",6,0x000fc5ac,"set_digest_in_hw_sha256",0.176344521,-2.162929578,68.607328076,14.698052713
0x000f9670,"nrf_cc310_bl_hash_sha256_finalize",7,0x000fc68c,"nrf_cc310_bl_hash_sha256_update",0.148247632,-2.951303932,68.607328076,88.210742466
0x000f9670,"nrf_cc310_bl_hash_sha256_finalize",8,0x000fb2cc,"dfu_fstorage_evt_handler",0.133825075,-3.236797651,68.607328076,18.656314793
0x000f9670,"nrf_cc310_bl_hash_sha256_finalize",9,0x000f8bf2,"nrf_section_iter_next",0.127313926,-3.570684672,68.607328076,28.822381645
0x000f9670,"nrf_cc310_bl_hash_sha256_finalize",10,0x000fa550,"pb_decode_tag",0.123120298,-3.600007147,68.607328076,43.443756798
0x000f9670,"nrf_cc310_bl_hash_sha256_finalize",11,0x000fa5d6,"pb_make_string_substream",0.109753532,-4.033640190,68.607328076,41.905001897
0x000f9670,"nrf_cc310_bl_hash_sha256_finalize",12,0x000fb3b0,"on_data_obj_execute_request_sched",0.103213612,-4.198345247,68.607328076,44.532081875
0x000f96d0,"nrf_cc310_bl_hash_sha256_init",1,0x000fc658,"nrf_cc310_bl_hash_sha256_init",0.454779894,9.028932220,19.776200969,20.628690448
0x000f96d0,"nrf_cc310_bl_hash_sha256_init",2,0x000f985c,"nrf_dfu_set_adv_name_handler",0.256288389,5.096581286,19.776200969,19.648848308
0x000f96d0,"nrf_cc310_bl_hash_sha256_init",3,0x000fb99c,"nrf_dfu_settings_additional_erase",0.254426433,4.277093283,19.776200969,18.665035183
0x000f96d0,"nrf_cc310_bl_hash_sha256_init",4,0x000fb964,"nrf_dfu_settings_adv_name_copy",0.234101698,3.734440382,19.776200969,16.517275992
0x000f96d0,"nrf_cc310_bl_hash_sha256_init",5,0x000f8b04,"nrf_fstorage_sdh_state_handler",0.127515254,3.217274149,19.776200969,19.529411617
0x000f96d0,"nrf_cc310_bl_hash_sha256_init",6,0x000f93a0,"nrf_sdh_ble_app_ram_start_get",0.247262496,3.203270366,19.776200969,15.428501673
0x000f96d0,"nrf_cc310_bl_hash_sha256_init",7,0x000fb2d8,"nrf_dfu_flash_init",0.246711032,3.203270366,19.776200969,15.470655266
0x000f96d0,"nrf_cc310_bl_hash_sha256_init",8,0x000fc3b4,"verify_context_ecdsa_verify_secp256r1",0.198702186,3.143843570,19.776200969,20.594658968
0x000f96d0,"nrf_cc310_bl_hash_sha256_init",9,0x000fc638,"verify_context_hash_sha256",0.198702186,3.143843570,19.776200969,20.594658968
0x000f96d0,"nrf_cc310_bl_hash_sha256_init",10,0x000f95b6,"nrf_crypto_internal_ecc_raw_input_check",0.196696335,3.143843570,19.776200969,20.893639822
0x000f96d0,"nrf_cc310_bl_hash_sha256_init",11,0x000fcb08,"PkaFinishAndMutexUnlock",0.189033431,3.143843570,19.776200969,22.124799157
0x000f96d0,"nrf_cc310_bl_hash_sha256_init",12,0x000f9de4,"nrf_bootloader_dfu_inactivity_timer_restart",0.184330317,3.143843570,19.776200969,22.957625372
0x000f9704,"nrf_cc310_bl_hash_sha256_update",1,0x000fc68c,"nrf_cc310_bl_hash_sha256_update",0.886812632,78.066126168,93.238372211,88.210742466
0x000f9704,"nrf_cc310_bl_hash_sha256_update",2,0x000fc730,"nrf_cc310_bl_hash_sha256_finalize",0.150058006,-2.398933205,93.238372211,63.584595672
0x000f9704,"nrf_cc310_bl_hash_sha256_update",3,0x000fc5ac,"set_digest_in_hw_sha256",0.164915124,-2.806114743,93.238372211,14.698052713
0x000f9704,"nrf_cc310_bl_hash_sha256_update",4,0x000fc3d4,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",0.137331012,-2.886732316,93.238372211,28.391102178
0x000f9704,"nrf_cc310_bl_hash_sha256_update",5,0x000f98a2,"nrf_dfu_set_adv_name_on_call",0.147161805,-2.975422868,93.238372211,41.881896894
0x000f9704,"nrf_cc310_bl_hash_sha256_update",6,0x000fbbdc,"is_major_softdevice_update",0.139783967,-3.119764778,93.238372211,47.159693795
0x000f9704,"nrf_cc310_bl_hash_sha256_update",7,0x000fb2cc,"dfu_fstorage_evt_handler",0.137048309,-3.258040648,93.238372211,18.656314793
0x000f9704,"nrf_cc310_bl_hash_sha256_update",8,0x000f9680,"nrf_crypto_hash_update",0.135969775,-3.802386601,93.238372211,35.569951845
0x000f9704,"nrf_cc310_bl_hash_sha256_update",9,0x000f985c,"nrf_dfu_set_adv_name_handler",0.122000416,-4.030650014,93.238372211,19.648848308
0x000f9704,"nrf_cc310_bl_hash_sha256_update",10,0x000fa5d6,"pb_make_string_substream",0.103498746,-4.595168035,93.238372211,41.905001897
0x000f9704,"nrf_cc310_bl_hash_sha256_update",11,0x000f9484,"nrf_sdh_ble_enable",0.115859214,-4.696000540,93.238372211,17.384406865
0x000f9704,"nrf_cc310_bl_hash_sha256_update",12,0x000f96b4,"nrf_crypto_hash_finalize",0.126028080,-4.803591820,93.238372211,40.417589591
0x000f97a8,"nrf_cc310_bl_hash_update_internal",1,0x000fcea0,"nrf_cc310_bl_hash_update_internal",0.475766131,30.084196463,95.663919704,75.045901766
0x000f97a8,"nrf_cc310_bl_hash_update_internal",2,0x000f96b4,"nrf_crypto_hash_finalize",0.169927008,-1.327009935,95.663919704,40.417589591
0x000f97a8,"nrf_cc310_bl_hash_update_internal",3,0x000fa1b6,"pb_field_iter_find",0.156860000,-1.935265257,95.663919704,36.710176325
0x000f97a8,"nrf_cc310_bl_hash_update_internal",4,0x000f866c,"nrf_atomic_u32_fetch_store",0.132837770,-3.651037086,95.663919704,20.043934639
0x000f97a8,"nrf_cc310_bl_hash_update_internal",5,0x000f9178,"sdh_state_observer_notify",0.124416530,-3.737036408,95.663919704,24.423210600
0x000f97a8,"nrf_cc310_bl_hash_update_internal",6,0x000f930c,"nrf_sdh_evts_poll",0.124416530,-3.737036408,95.663919704,24.423210600
0x000f97a8,"nrf_cc310_bl_hash_update_internal",7,0x000f9334,"SWI2_EGU2_IRQHandler",0.124229878,-3.737036408,95.663919704,24.478583622
0x000f97a8,"nrf_cc310_bl_hash_update_internal",8,0x000f8682,"nrf_atomic_u32_fetch_or",0.126043806,-3.908139169,95.663919704,21.597634049
0x000f97a8,"nrf_cc310_bl_hash_update_internal",9,0x000f869a,"nrf_atomic_u32_and",0.126043806,-3.908139169,95.663919704,21.597634049
0x000f97a8,"nrf_cc310_bl_hash_update_internal",10,0x000f9680,"nrf_crypto_hash_update",0.131863180,-4.232711082,95.663919704,35.569951845
0x000f97a8,"nrf_cc310_bl_hash_update_internal",11,0x000fc5ac,"set_digest_in_hw_sha256",0.163874469,-4.304529470,95.663919704,14.698052713
0x000f97a8,"nrf_cc310_bl_hash_update_internal",12,0x000fc910,"PkaSetRegsSizesTab",0.117849962,-4.353727951,95.663919704,22.442562969
0x000f9898,"nrf_cc310_bl_init",1,0x000fc790,"nrf_cc310_bl_init",0.402311848,9.269272065,27.930994811,24.207055109
0x000f9898,"nrf_cc310_bl_init",2,0x000f91cc,"softdevices_evt_irq_enable",0.173544420,2.738304215,27.930994811,32.291932928
0x000f9898,"nrf_cc310_bl_init",3,0x000f9584,"nrf_crypto_internal_ecc_key_output_prepare",0.161554477,2.723366337,27.930994811,23.342888392
0x000f9898,"nrf_cc310_bl_init",4,0x000f8c20,"nrf52_errata_98",0.159180606,1.803596362,27.930994811,21.829653284
0x000f9898,"nrf_cc310_bl_init",5,0x000f987c,"nrf_dfu_set_adv_name_on_sys_evt",0.180329373,0.821578104,27.930994811,34.690293882
0x000f9898,"nrf_cc310_bl_init",6,0x000f985c,"nrf_dfu_set_adv_name_handler",0.113479971,0.325290240,27.930994811,19.648848308
0x000f9898,"nrf_cc310_bl_init",7,0x000f85d6,"nrf_atfifo_item_put",0.133155452,0.118183306,27.930994811,33.752682087
0x000f9898,"nrf_cc310_bl_init",8,0x000f8b04,"nrf_fstorage_sdh_state_handler",0.113980129,0.080303569,27.930994811,19.529411617
0x000f9898,"nrf_cc310_bl_init",9,0x000f91a0,"softdevice_evt_irq_disable",0.109492888,0.080303569,27.930994811,20.660240445
0x000f9898,"nrf_cc310_bl_init",10,0x000f864c,"nrf_atfifo_item_free",0.129380283,-0.237421143,27.930994811,35.395313926
0x000f9898,"nrf_cc310_bl_init",11,0x000f92e0,"nrf_sdh_request_continue",0.037837172,-0.346621868,27.930994811,25.722174830
0x000f9898,"nrf_cc310_bl_init",12,0x000fbea8,"nrf_dfu_validation_init_cmd_create",0.037603380,-0.346621868,27.930994811,25.968053209
0x000fb208,"nrf_crypto_backend_secp256r1_public_key_from_raw",1,0x000f8e40,"nrf_crypto_backend_secp256r1_public_key_from_raw",1.000000000,13.689627138,13.689627138,13.689627138
0x000fb208,"nrf_crypto_backend_secp256r1_public_key_from_raw",2,0x000fb348,"nrf_dfu_mbr_copy_bl",0.298858851,5.064548985,13.689627138,15.951893824
0x000fb208,"nrf_crypto_backend_secp256r1_public_key_from_raw",3,0x000f8f24,"cc310_bl_backend_hash_sha256_init",0.246202857,4.102371853,13.689627138,13.889053703
0x000fb208,"nrf_crypto_backend_secp256r1_public_key_from_raw",4,0x000f978a,"nrf_crypto_internal_double_swap_endian",0.244545242,4.102371853,13.689627138,13.996232483
0x000fb208,"nrf_crypto_backend_secp256r1_public_key_from_raw",5,0x000f9e1c,"nrf_bootloader_wdt_feed_timer_start",0.138384367,3.906964041,13.689627138,16.112391892
0x000fb208,"nrf_crypto_backend_secp256r1_public_key_from_raw",6,0x000fab30,"response_send",0.188985792,3.579697420,13.689627138,13.079303673
0x000fb208,"nrf_crypto_backend_secp256r1_public_key_from_raw",7,0x000fbd3c,"crypto_init",0.157183780,3.309196822,13.689627138,16.229349774
0x000fb208,"nrf_crypto_backend_secp256r1_public_key_from_raw",8,0x000fa420,"pb_istream_from_buffer",0.201985005,3.202012807,13.689627138,16.348298473
0x000fb208,"nrf_crypto_backend_secp256r1_public_key_from_raw",9,0x000f8200,"__do_global_dtors_aux",0.000000000,2.134405097,13.689627138,15.089155543
0x000fb208,"nrf_crypto_backend_secp256r1_public_key_from_raw",10,0x000fb860,"nrf_dfu_settings_write",0.000000000,2.134405097,13.689627138,16.570089689
0x000fb208,"nrf_crypto_backend_secp256r1_public_key_from_raw",11,0x000fba70,"nrf_dfu_bank1_start_addr",0.000000000,2.134405097,13.689627138,15.798820028
0x000fb208,"nrf_crypto_backend_secp256r1_public_key_from_raw",12,0x000f9b6c,"nrf_bootloader_app_start",0.167898433,1.798010631,13.689627138,12.872793677
0x000fb228,"nrf_crypto_backend_secp256r1_verify",1,0x000f8e60,"nrf_crypto_backend_secp256r1_verify",0.396821190,13.787794797,43.856695270,41.490541585
0x000fb228,"nrf_crypto_backend_secp256r1_verify",2,0x000f9680,"nrf_crypto_hash_update",0.235327594,4.847770329,43.856695270,35.569951845
0x000fb228,"nrf_crypto_backend_secp256r1_verify",3,0x000f95cc,"nrf_crypto_ecc_public_key_from_raw",0.121464818,0.401865198,43.856695270,39.387338565
0x000fb228,"nrf_crypto_backend_secp256r1_verify",4,0x000f96b4,"nrf_crypto_hash_finalize",0.132011179,-0.611231164,43.856695270,40.417589591
0x000fb228,"nrf_crypto_backend_secp256r1_verify",5,0x000f8f34,"cc310_bl_backend_hash_sha256_finalize",0.103782098,-1.104640554,43.856695270,46.070512185
0x000fb228,"nrf_crypto_backend_secp256r1_verify",6,0x000faa44,"pb_decode_fixed32",0.121418300,-1.928915553,43.856695270,19.127269137
0x000fb228,"nrf_crypto_backend_secp256r1_verify",7,0x000faa62,"pb_decode_fixed64",0.112178240,-1.951952355,43.856695270,21.377225095
0x000fb228,"nrf_crypto_backend_secp256r1_verify",8,0x000f887c,"write",0.085216872,-2.055617964,43.856695270,32.639553966
0x000fb228,"nrf_crypto_backend_secp256r1_verify",9,0x000f987c,"nrf_dfu_set_adv_name_on_sys_evt",0.080887360,-2.142096544,43.856695270,34.690293882
0x000fb228,"nrf_crypto_backend_secp256r1_verify",10,0x000fa9b8,"pb_decode_svarint",0.071395656,-2.261779469,43.856695270,39.590748545
0x000fb228,"nrf_crypto_backend_secp256r1_verify",11,0x000f9604,"nrf_crypto_ecdsa_verify",0.089583107,-2.398099909,43.856695270,44.609503286
0x000fb228,"nrf_crypto_backend_secp256r1_verify",12,0x000fb8e4,"nrf_dfu_settings_init",0.088365354,-2.633925252,43.856695270,27.321323295
0x000fb298,"nrf_crypto_ecc_public_key_from_raw",1,0x000f95cc,"nrf_crypto_ecc_public_key_from_raw",0.294783437,6.735881208,33.288121754,39.387338565
0x000fb298,"nrf_crypto_ecc_public_key_from_raw",2,0x000f96f0,"nrf_crypto_hash_calculate",0.267934155,4.550355832,33.288121754,27.590064527
0x000fb298,"nrf_crypto_ecc_public_key_from_raw",3,0x000fc584,"nrf_cc310_bl_ecdsa_verify_secp256r1",0.307356000,3.292238697,33.288121754,18.697918980
0x000fb298,"nrf_crypto_ecc_public_key_from_raw",4,0x000f9020,"cc310_bl_backend_init",0.198247775,1.884461496,33.288121754,24.000797821
0x000fb298,"nrf_crypto_ecc_public_key_from_raw",5,0x000f887c,"write",0.061299761,-1.113353450,33.288121754,32.639553966
0x000fb298,"nrf_crypto_ecc_public_key_from_raw",6,0x000f8bf2,"nrf_section_iter_next",0.063909350,-1.171245206,33.288121754,28.822381645
0x000fb298,"nrf_crypto_ecc_public_key_from_raw",7,0x000f9658,"nrf_crypto_hash_init",0.060602522,-1.171245206,33.288121754,31.379879909
0x000fb298,"nrf_crypto_ecc_public_key_from_raw",8,0x000f9148,"sdh_request_observer_notify",0.059396991,-1.171245206,33.288121754,32.420161189
0x000fb298,"nrf_crypto_ecc_public_key_from_raw",9,0x000fc3d4,"nrf_cc310_bl_ecdsa_verify_init_secp256r1",0.064522167,-1.266326315,33.288121754,28.391102178
0x000fb298,"nrf_crypto_ecc_public_key_from_raw",10,0x000f9094,"bsp_board_led_on",0.069954710,-1.586716082,33.288121754,26.508397982
0x000fb298,"nrf_crypto_ecc_public_key_from_raw",11,0x000f90bc,"bsp_board_led_off",0.069954710,-1.586716082,33.288121754,26.508397982
0x000fb298,"nrf_crypto_ecc_public_key_from_raw",12,0x000f97dc,"dfu_observer",0.058887567,-1.604732248,33.288121754,34.937296525
0x000fb2cc,"nrf_crypto_ecdsa_verify",1,0x000f9604,"nrf_crypto_ecdsa_verify",0.631216747,25.575266874,43.388662318,44.609503286
0x000fb2cc,"nrf_crypto_ecdsa_verify",2,0x000f9680,"nrf_crypto_hash_update",0.281738630,6.559532137,43.388662318,35.569951845
0x000fb2cc,"nrf_crypto_ecdsa_verify",3,0x000f96b4,"nrf_crypto_hash_finalize",0.251697829,5.707796641,43.388662318,40.417589591
0x000fb2cc,"nrf_crypto_ecdsa_verify",4,0x000f987c,"nrf_dfu_set_adv_name_on_sys_evt",0.216015491,3.020599919,43.388662318,34.690293882
0x000fb2cc,"nrf_crypto_ecdsa_verify",5,0x000f8ed8,"hash_result_get",0.203121861,2.825287000,43.388662318,38.446979493
0x000fb2cc,"nrf_crypto_ecdsa_verify",6,0x000f95cc,"nrf_crypto_ecc_public_key_from_raw",0.166348803,1.326584295,43.388662318,39.387338565
0x000fb2cc,"nrf_crypto_ecdsa_verify",7,0x000f9658,"nrf_crypto_hash_init",0.142831583,-0.354635772,43.388662318,31.379879909
0x000fb2cc,"nrf_crypto_ecdsa_verify",8,0x000f9994,"dfu_observer",0.127604503,-0.363256324,43.388662318,43.557018114
0x000fb2cc,"nrf_crypto_ecdsa_verify",9,0x000f9148,"sdh_request_observer_notify",0.135299222,-0.502027940,43.388662318,32.420161189
0x000fb2cc,"nrf_crypto_ecdsa_verify",10,0x000fc420,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1",0.161789496,-1.162952530,43.388662318,89.135840673
0x000fb2cc,"nrf_crypto_ecdsa_verify",11,0x000fa3e0,"pb_dec_bytes",0.116115005,-1.501173961,43.388662318,44.315128121
0x000fb2cc,"nrf_crypto_ecdsa_verify",12,0x000fa3a0,"pb_dec_string",0.114406755,-1.501173961,43.388662318,45.467570049
0x000fb320,"nrf_crypto_hash_finalize",1,0x000f96b4,"nrf_crypto_hash_finalize",0.367980749,11.331825618,56.642490836,40.417589591
0x000fb320,"nrf_crypto_hash_finalize",2,0x000f9680,"nrf_crypto_hash_update",0.271412491,5.270606857,56.642490836,35.569951845
0x000fb320,"nrf_crypto_hash_finalize",3,0x000f96f0,"nrf_crypto_hash_calculate",0.296734439,4.488200292,56.642490836,27.590064527
0x000fb320,"nrf_crypto_hash_finalize",4,0x000f9604,"nrf_crypto_ecdsa_verify",0.210887202,3.098277097,56.642490836,44.609503286
0x000fb320,"nrf_crypto_hash_finalize",5,0x000fc584,"nrf_cc310_bl_ecdsa_verify_secp256r1",0.225597879,0.213195013,56.642490836,18.697918980
0x000fb320,"nrf_crypto_hash_finalize",6,0x000f9020,"cc310_bl_backend_init",0.185420628,-0.464239402,56.642490836,24.000797821
0x000fb320,"nrf_crypto_hash_finalize",7,0x000f987c,"nrf_dfu_set_adv_name_on_sys_evt",0.158616742,-1.104697471,56.642490836,34.690293882
0x000fb320,"nrf_crypto_hash_finalize",8,0x000fc3b4,"verify_context_ecdsa_verify_secp256r1",0.154021204,-2.175601692,56.642490836,20.594658968
0x000fb320,"nrf_crypto_hash_finalize",9,0x000fc638,"verify_context_hash_sha256",0.154021204,-2.175601692,56.642490836,20.594658968
0x000fb320,"nrf_crypto_hash_finalize",10,0x000f9584,"nrf_crypto_internal_ecc_key_output_prepare",0.140155242,-2.486882875,56.642490836,23.342888392
0x000fb320,"nrf_crypto_hash_finalize",11,0x000f9148,"sdh_request_observer_notify",0.113839458,-2.870071134,56.642490836,32.420161189
0x000fb320,"nrf_crypto_hash_finalize",12,0x000fcea0,"nrf_cc310_bl_hash_update_internal",0.144443946,-3.081074018,56.642490836,75.045901766
0x000fb38c,"nrf_crypto_hash_init",1,0x000f9658,"nrf_crypto_hash_init",0.643387648,19.424014630,34.127263129,31.379879909
0x000fb38c,"nrf_crypto_hash_init",2,0x000f9584,"nrf_crypto_internal_ecc_key_output_prepare",0.519595606,11.559174590,34.127263129,23.342888392
0x000fb38c,"nrf_crypto_hash_init",3,0x000fc3b4,"verify_context_ecdsa_verify_secp256r1",0.458417535,8.349216797,34.127263129,20.594658968
0x000fb38c,"nrf_crypto_hash_init",4,0x000fc638,"verify_context_hash_sha256",0.458417535,8.349216797,34.127263129,20.594658968
0x000fb38c,"nrf_crypto_hash_init",5,0x000f9724,"nrf_crypto_init",0.355401883,8.214726548,34.127263129,32.453061159
0x000fb38c,"nrf_crypto_hash_init",6,0x000f987c,"nrf_dfu_set_adv_name_on_sys_evt",0.319156120,7.764133725,34.127263129,34.690293882
0x000fb38c,"nrf_crypto_hash_init",7,0x000f959e,"nrf_crypto_internal_ecc_key_input_check",0.371416697,6.495051326,34.127263129,21.830400154
0x000fb38c,"nrf_crypto_hash_init",8,0x000f9680,"nrf_crypto_hash_update",0.292367519,6.354853532,34.127263129,35.569951845
0x000fb38c,"nrf_crypto_hash_init",9,0x000f95b6,"nrf_crypto_internal_ecc_raw_input_check",0.339677921,5.099071337,34.127263129,20.893639822
0x000fb38c,"nrf_crypto_hash_init",10,0x000f96b4,"nrf_crypto_hash_finalize",0.270990499,5.080721728,34.127263129,40.417589591
0x000fb38c,"nrf_crypto_hash_init",11,0x000f8ed8,"hash_result_get",0.261651711,4.702014151,34.127263129,38.446979493
0x000fb38c,"nrf_crypto_hash_init",12,0x000f8790,"nrf_fstorage_is_busy",0.239164081,3.505470737,34.127263129,53.518220228
0x000fb3b8,"nrf_crypto_hash_update",1,0x000f9680,"nrf_crypto_hash_update",0.326983902,8.001522911,35.455336855,35.569951845
0x000fb3b8,"nrf_crypto_hash_update",2,0x000f96b4,"nrf_crypto_hash_finalize",0.264226323,4.942861557,35.455336855,40.417589591
0x000fb3b8,"nrf_crypto_hash_update",3,0x000f9604,"nrf_crypto_ecdsa_verify",0.242123645,4.695304607,35.455336855,44.609503286
0x000fb3b8,"nrf_crypto_hash_update",4,0x000f987c,"nrf_dfu_set_adv_name_on_sys_evt",0.209078263,3.449897999,35.455336855,34.690293882
0x000fb3b8,"nrf_crypto_hash_update",5,0x000fc420,"nrf_cc310_bl_ecdsa_verify_hash_secp256r1",0.226708004,3.055856282,35.455336855,89.135840673
0x000fb3b8,"nrf_crypto_hash_update",6,0x000fc584,"nrf_cc310_bl_ecdsa_verify_secp256r1",0.295829024,2.362586339,35.455336855,18.697918980
0x000fb3b8,"nrf_crypto_hash_update",7,0x000f9584,"nrf_crypto_internal_ecc_key_output_prepare",0.225974483,1.841301670,35.455336855,23.342888392
0x000fb3b8,"nrf_crypto_hash_update",8,0x000f95cc,"nrf_crypto_ecc_public_key_from_raw",0.141640842,0.933679048,35.455336855,39.387338565
0x000fb3b8,"nrf_crypto_hash_update",9,0x000f9f24,"sd_activate",0.166614885,0.705047651,35.455336855,51.234137998
0x000fb3b8,"nrf_crypto_hash_update",10,0x000f9020,"cc310_bl_backend_init",0.190812757,0.655144108,35.455336855,24.000797821
0x000fb3b8,"nrf_crypto_hash_update",11,0x000fb6f4,"settings_write",0.131997637,0.384489175,35.455336855,42.795878234
0x000fb3b8,"nrf_crypto_hash_update",12,0x000f8ed8,"hash_result_get",0.159021436,0.292569774,35.455336855,38.446979493
0x000fb3e8,"nrf_crypto_init",1,0x000f9724,"nrf_crypto_init",0.521694820,15.840165637,39.152603881,32.453061159
0x000fb3e8,"nrf_crypto_init",2,0x000fb9cc,"nrf_dfu_transports_init",0.279089477,6.181179624,39.152603881,31.431685470
0x000fb3e8,"nrf_crypto_init",3,0x000fb9fc,"nrf_dfu_transports_close",0.279089477,6.181179624,39.152603881,31.431685470
0x000fb3e8,"nrf_crypto_init",4,0x000fc7c4,"PkaSetRegsMapTab",0.165258086,2.662309536,39.152603881,37.264814671
0x000fb3e8,"nrf_crypto_init",5,0x000f9658,"nrf_crypto_hash_init",0.177047041,1.915848985,39.152603881,31.379879909
0x000fb3e8,"nrf_crypto_init",6,0x000fd888,"__libc_init_array",0.148070588,1.009497988,39.152603881,34.661576447
0x000fb3e8,"nrf_crypto_init",7,0x000f975c,"nrf_crypto_internal_swap_endian_in_place",0.127662053,-0.279551277,39.152603881,29.145400264
0x000fb3e8,"nrf_crypto_init",8,0x000f9774,"nrf_crypto_internal_swap_endian",0.135418773,-0.314670162,39.152603881,26.570915745
0x000fb3e8,"nrf_crypto_init",9,0x000fd8d0,"memcmp",0.098874106,-0.424307892,39.152603881,37.212197940
0x000fb3e8,"nrf_crypto_init",10,0x000fd908,"memset",0.161105314,-0.490264586,39.152603881,20.537093130
0x000fb3e8,"nrf_crypto_init",11,0x000f82bc,"Reset_Handler",0.122127888,-0.670140086,39.152603881,26.461217820
0x000fb3e8,"nrf_crypto_init",12,0x000fce84,"CRYS_COMMON_ReverseMemcpy32",0.100644140,-1.260468057,39.152603881,43.234176672
0x000fb428,"nrf_crypto_internal_double_swap_endian",1,0x000f978a,"nrf_crypto_internal_double_swap_endian",0.321180280,6.332596343,14.399686497,13.996232483
0x000fb428,"nrf_crypto_internal_double_swap_endian",2,0x000f97a2,"nrf_crypto_internal_double_swap_endian_in_place",0.337726207,5.038270740,14.399686497,13.232857116
0x000fb428,"nrf_crypto_internal_double_swap_endian",3,0x000f9b6c,"nrf_bootloader_app_start",0.324479801,4.871388967,14.399686497,12.872793677
